name_1,name_2
Recorder-c4-fulldim7_inv0,Recorder-fs3-fulldim7_inv2
Recorder-c4-fulldim7_inv0,Recorder-a3-fulldim7_inv1
Recorder-c4-fulldim7_inv0,Recorder-ds3-fulldim7_inv3
Lead8(bass+lead)-fs3-fulldim7_inv3,Lead8(bass+lead)-ds4-fulldim7_inv0
Lead8(bass+lead)-fs3-fulldim7_inv3,Lead8(bass+lead)-c4-fulldim7_inv1
RockOrgan-e4-fulldim7_inv0,RockOrgan-as3-fulldim7_inv2
RockOrgan-e4-fulldim7_inv0,RockOrgan-cs4-fulldim7_inv1
RockOrgan-e4-fulldim7_inv0,RockOrgan-g3-fulldim7_inv3
ReedOrgan-gs3-fulldim7_inv2,ReedOrgan-b3-fulldim7_inv1
ReedOrgan-gs3-fulldim7_inv2,ReedOrgan-d4-fulldim7_inv0
ReedOrgan-gs3-fulldim7_inv2,ReedOrgan-f3-fulldim7_inv3
SlapBass1-b3-fulldim7_inv1,SlapBass1-gs3-fulldim7_inv2
SlapBass1-b3-fulldim7_inv1,SlapBass1-f3-fulldim7_inv3
SlapBass1-b3-fulldim7_inv1,SlapBass1-d4-fulldim7_inv0
MusicBox-cs3-fulldim7_inv2,MusicBox-e3-fulldim7_inv1
MusicBox-cs3-fulldim7_inv2,MusicBox-g3-fulldim7_inv0
Shanai-fs3-fulldim7_inv3,Shanai-c4-fulldim7_inv1
Shanai-fs3-fulldim7_inv3,Shanai-ds4-fulldim7_inv0
Dulcimer-c3-fulldim7_inv2,Dulcimer-fs3-fulldim7_inv0
Dulcimer-c3-fulldim7_inv2,Dulcimer-ds3-fulldim7_inv1
PizzicatoStrings-d3-fulldim7_inv2,PizzicatoStrings-gs3-fulldim7_inv0
PizzicatoStrings-d3-fulldim7_inv2,PizzicatoStrings-f3-fulldim7_inv1
MusicBox-f3-fulldim7_inv1,MusicBox-d3-fulldim7_inv2
MusicBox-f3-fulldim7_inv1,MusicBox-gs3-fulldim7_inv0
Shanai-gs3-fulldim7_inv2,Shanai-d4-fulldim7_inv0
Shanai-gs3-fulldim7_inv2,Shanai-b3-fulldim7_inv1
Shanai-gs3-fulldim7_inv2,Shanai-f3-fulldim7_inv3
Viola-g3-fulldim7_inv0,Viola-cs3-fulldim7_inv2
Viola-g3-fulldim7_inv0,Viola-e3-fulldim7_inv1
TenorSax-gs3-fulldim7_inv0,TenorSax-d3-fulldim7_inv2
BaritoneSax-as3-fulldim7_inv1,BaritoneSax-cs4-fulldim7_inv0
BaritoneSax-as3-fulldim7_inv1,BaritoneSax-g3-fulldim7_inv2
BaritoneSax-as3-fulldim7_inv1,BaritoneSax-e3-fulldim7_inv3
DistortionGuitar-ds3-fulldim7_inv3,DistortionGuitar-c4-fulldim7_inv0
DistortionGuitar-ds3-fulldim7_inv3,DistortionGuitar-fs3-fulldim7_inv2
DistortionGuitar-ds3-fulldim7_inv3,DistortionGuitar-a3-fulldim7_inv1
Marimba-fs3-fulldim7_inv1,Marimba-a3-fulldim7_inv0
Marimba-fs3-fulldim7_inv1,Marimba-ds3-fulldim7_inv2
ElectricGuitar(muted)-g3-fulldim7_inv3,ElectricGuitar(muted)-as3-fulldim7_inv2
ElectricGuitar(muted)-g3-fulldim7_inv3,ElectricGuitar(muted)-cs4-fulldim7_inv1
ElectricGuitar(muted)-g3-fulldim7_inv3,ElectricGuitar(muted)-e4-fulldim7_inv0
Lead2(sawtooth)-e4-fulldim7_inv0,Lead2(sawtooth)-as3-fulldim7_inv2
Lead2(sawtooth)-e4-fulldim7_inv0,Lead2(sawtooth)-cs4-fulldim7_inv1
Honky-tonkPiano-as3-fulldim7_inv0,Honky-tonkPiano-g3-fulldim7_inv1
Honky-tonkPiano-as3-fulldim7_inv0,Honky-tonkPiano-cs3-fulldim7_inv3
Honky-tonkPiano-as3-fulldim7_inv0,Honky-tonkPiano-e3-fulldim7_inv2
Pad4(choir)-c3-fulldim7_inv3,Pad4(choir)-fs3-fulldim7_inv1
Pad4(choir)-c3-fulldim7_inv3,Pad4(choir)-ds3-fulldim7_inv2
EnglishHorn-fs3-fulldim7_inv0,EnglishHorn-c3-fulldim7_inv2
EnglishHorn-fs3-fulldim7_inv0,EnglishHorn-ds3-fulldim7_inv1
PanFlute-c3-fulldim7_inv2,PanFlute-ds3-fulldim7_inv1
PanFlute-c3-fulldim7_inv2,PanFlute-fs3-fulldim7_inv0
SlapBass1-g3-fulldim7_inv3,SlapBass1-e4-fulldim7_inv0
SlapBass1-g3-fulldim7_inv3,SlapBass1-cs4-fulldim7_inv1
SlapBass1-g3-fulldim7_inv3,SlapBass1-as3-fulldim7_inv2
ReedOrgan-e3-fulldim7_inv2,ReedOrgan-g3-fulldim7_inv1
ReedOrgan-e3-fulldim7_inv2,ReedOrgan-cs3-fulldim7_inv3
ReedOrgan-e3-fulldim7_inv2,ReedOrgan-as3-fulldim7_inv0
MusicBox-c3-fulldim7_inv3,MusicBox-ds3-fulldim7_inv2
MusicBox-c3-fulldim7_inv3,MusicBox-a3-fulldim7_inv0
PanFlute-ds4-fulldim7_inv0,PanFlute-fs3-fulldim7_inv3
PanFlute-ds4-fulldim7_inv0,PanFlute-c4-fulldim7_inv1
PanFlute-ds4-fulldim7_inv0,PanFlute-a3-fulldim7_inv2
RockOrgan-f3-fulldim7_inv3,RockOrgan-gs3-fulldim7_inv2
RockOrgan-f3-fulldim7_inv3,RockOrgan-d4-fulldim7_inv0
RockOrgan-f3-fulldim7_inv3,RockOrgan-b3-fulldim7_inv1
AcousticGuitar(nylon)-as3-fulldim7_inv1,AcousticGuitar(nylon)-g3-fulldim7_inv2
AcousticGuitar(nylon)-as3-fulldim7_inv1,AcousticGuitar(nylon)-e3-fulldim7_inv3
AcousticGuitar(nylon)-as3-fulldim7_inv1,AcousticGuitar(nylon)-cs4-fulldim7_inv0
AltoSax-d3-fulldim7_inv2,AltoSax-f3-fulldim7_inv1
AltoSax-d3-fulldim7_inv2,AltoSax-gs3-fulldim7_inv0
PanFlute-g3-fulldim7_inv2,PanFlute-cs4-fulldim7_inv0
PanFlute-g3-fulldim7_inv2,PanFlute-as3-fulldim7_inv1
PanFlute-g3-fulldim7_inv2,PanFlute-e3-fulldim7_inv3
MutedTrumpet-cs4-fulldim7_inv1,MutedTrumpet-as3-fulldim7_inv2
MutedTrumpet-cs4-fulldim7_inv1,MutedTrumpet-g3-fulldim7_inv3
MutedTrumpet-cs4-fulldim7_inv1,MutedTrumpet-e4-fulldim7_inv0
Recorder-as3-fulldim7_inv2,Recorder-g3-fulldim7_inv3
Recorder-as3-fulldim7_inv2,Recorder-cs4-fulldim7_inv1
Recorder-as3-fulldim7_inv2,Recorder-e4-fulldim7_inv0
Honky-tonkPiano-g3-fulldim7_inv1,Honky-tonkPiano-cs3-fulldim7_inv3
Honky-tonkPiano-g3-fulldim7_inv1,Honky-tonkPiano-e3-fulldim7_inv2
Oboe-as3-fulldim7_inv1,Oboe-cs4-fulldim7_inv0
Oboe-as3-fulldim7_inv1,Oboe-g3-fulldim7_inv2
Oboe-as3-fulldim7_inv1,Oboe-e3-fulldim7_inv3
RockOrgan-gs3-fulldim7_inv2,RockOrgan-d4-fulldim7_inv0
RockOrgan-gs3-fulldim7_inv2,RockOrgan-b3-fulldim7_inv1
Lead3(calliope)-g3-fulldim7_inv1,Lead3(calliope)-cs3-fulldim7_inv3
Lead3(calliope)-g3-fulldim7_inv1,Lead3(calliope)-as3-fulldim7_inv0
Pad7(halo)-a3-fulldim7_inv0,Pad7(halo)-ds3-fulldim7_inv2
Pad7(halo)-a3-fulldim7_inv0,Pad7(halo)-fs3-fulldim7_inv1
Pad7(halo)-a3-fulldim7_inv0,Pad7(halo)-c3-fulldim7_inv3
Contrabass-f4-fulldim7_inv0,Contrabass-b3-fulldim7_inv2
Contrabass-f4-fulldim7_inv0,Contrabass-gs3-fulldim7_inv3
Contrabass-f4-fulldim7_inv0,Contrabass-d4-fulldim7_inv1
Trumpet-g3-fulldim7_inv2,Trumpet-cs4-fulldim7_inv0
Trumpet-g3-fulldim7_inv2,Trumpet-as3-fulldim7_inv1
Trumpet-g3-fulldim7_inv2,Trumpet-e3-fulldim7_inv3
SynthBass2-b3-fulldim7_inv1,SynthBass2-gs3-fulldim7_inv2
SynthBass2-b3-fulldim7_inv1,SynthBass2-d4-fulldim7_inv0
SynthBass2-b3-fulldim7_inv1,SynthBass2-f3-fulldim7_inv3
ChoirAahs-b3-fulldim7_inv2,ChoirAahs-d4-fulldim7_inv1
ChoirAahs-b3-fulldim7_inv2,ChoirAahs-f4-fulldim7_inv0
ChoirAahs-b3-fulldim7_inv2,ChoirAahs-gs3-fulldim7_inv3
Pad8(sweep)-e3-fulldim7_inv2,Pad8(sweep)-g3-fulldim7_inv1
Pad8(sweep)-e3-fulldim7_inv2,Pad8(sweep)-as3-fulldim7_inv0
BrassSection-d3-fulldim7_inv2,BrassSection-f3-fulldim7_inv1
BrassSection-d3-fulldim7_inv2,BrassSection-gs3-fulldim7_inv0
VoiceOohs-f3-fulldim7_inv2,VoiceOohs-b3-fulldim7_inv0
VoiceOohs-f3-fulldim7_inv2,VoiceOohs-d3-fulldim7_inv3
VoiceOohs-f3-fulldim7_inv2,VoiceOohs-gs3-fulldim7_inv1
Lead5(charang)-d4-fulldim7_inv1,Lead5(charang)-b3-fulldim7_inv2
Lead5(charang)-d4-fulldim7_inv1,Lead5(charang)-f4-fulldim7_inv0
Lead5(charang)-d4-fulldim7_inv1,Lead5(charang)-gs3-fulldim7_inv3
ElectricGuitar(clean)-g3-fulldim7_inv3,ElectricGuitar(clean)-as3-fulldim7_inv2
ElectricGuitar(clean)-g3-fulldim7_inv3,ElectricGuitar(clean)-e4-fulldim7_inv0
ElectricGuitar(clean)-g3-fulldim7_inv3,ElectricGuitar(clean)-cs4-fulldim7_inv1
Shanai-gs3-fulldim7_inv1,Shanai-d3-fulldim7_inv3
Shanai-gs3-fulldim7_inv1,Shanai-b3-fulldim7_inv0
Shanai-gs3-fulldim7_inv1,Shanai-f3-fulldim7_inv2
BrightAcousticPiano-b3-fulldim7_inv0,BrightAcousticPiano-f3-fulldim7_inv2
BrightAcousticPiano-b3-fulldim7_inv0,BrightAcousticPiano-gs3-fulldim7_inv1
BrightAcousticPiano-b3-fulldim7_inv0,BrightAcousticPiano-d3-fulldim7_inv3
Oboe-ds4-fulldim7_inv0,Oboe-fs3-fulldim7_inv3
Oboe-ds4-fulldim7_inv0,Oboe-c4-fulldim7_inv1
SynthStrings1-b3-fulldim7_inv0,SynthStrings1-gs3-fulldim7_inv1
SynthStrings1-b3-fulldim7_inv0,SynthStrings1-f3-fulldim7_inv2
SynthStrings1-b3-fulldim7_inv0,SynthStrings1-d3-fulldim7_inv3
SynthBass1-g3-fulldim7_inv3,SynthBass1-cs4-fulldim7_inv1
SynthBass1-g3-fulldim7_inv3,SynthBass1-as3-fulldim7_inv2
Oboe-fs3-fulldim7_inv1,Oboe-c3-fulldim7_inv3
Oboe-fs3-fulldim7_inv1,Oboe-ds3-fulldim7_inv2
Oboe-fs3-fulldim7_inv1,Oboe-a3-fulldim7_inv0
Pad5(bowed)-as3-fulldim7_inv2,Pad5(bowed)-e4-fulldim7_inv0
Pad5(bowed)-as3-fulldim7_inv2,Pad5(bowed)-g3-fulldim7_inv3
AcousticGuitar(nylon)-ds3-fulldim7_inv3,AcousticGuitar(nylon)-a3-fulldim7_inv1
AcousticGuitar(nylon)-ds3-fulldim7_inv3,AcousticGuitar(nylon)-c4-fulldim7_inv0
AcousticGuitar(nylon)-ds3-fulldim7_inv3,AcousticGuitar(nylon)-fs3-fulldim7_inv2
Pad8(sweep)-f3-fulldim7_inv2,Pad8(sweep)-gs3-fulldim7_inv1
Pad8(sweep)-f3-fulldim7_inv2,Pad8(sweep)-b3-fulldim7_inv0
Viola-as3-fulldim7_inv1,Viola-g3-fulldim7_inv2
Viola-as3-fulldim7_inv1,Viola-e3-fulldim7_inv3
Viola-d3-fulldim7_inv3,Viola-f3-fulldim7_inv2
Viola-d3-fulldim7_inv3,Viola-b3-fulldim7_inv0
Viola-d3-fulldim7_inv3,Viola-gs3-fulldim7_inv1
SynthBass1-gs3-fulldim7_inv3,SynthBass1-f4-fulldim7_inv0
SynthBass1-gs3-fulldim7_inv3,SynthBass1-b3-fulldim7_inv2
SlapBass1-cs4-fulldim7_inv0,SlapBass1-g3-fulldim7_inv2
SlapBass1-cs4-fulldim7_inv0,SlapBass1-as3-fulldim7_inv1
SlapBass1-cs4-fulldim7_inv0,SlapBass1-e3-fulldim7_inv3
Dulcimer-g3-fulldim7_inv2,Dulcimer-e3-fulldim7_inv3
Dulcimer-g3-fulldim7_inv2,Dulcimer-cs4-fulldim7_inv0
Dulcimer-g3-fulldim7_inv2,Dulcimer-as3-fulldim7_inv1
Pad2(warm)-as3-fulldim7_inv1,Pad2(warm)-e3-fulldim7_inv3
Pad2(warm)-as3-fulldim7_inv1,Pad2(warm)-cs4-fulldim7_inv0
TremoloStrings-d3-fulldim7_inv2,TremoloStrings-gs3-fulldim7_inv0
TremoloStrings-d3-fulldim7_inv2,TremoloStrings-f3-fulldim7_inv1
BrightAcousticPiano-g3-fulldim7_inv3,BrightAcousticPiano-as3-fulldim7_inv2
BrightAcousticPiano-g3-fulldim7_inv3,BrightAcousticPiano-cs4-fulldim7_inv1
BrightAcousticPiano-g3-fulldim7_inv3,BrightAcousticPiano-e4-fulldim7_inv0
SlapBass1-c4-fulldim7_inv1,SlapBass1-a3-fulldim7_inv2
SlapBass1-c4-fulldim7_inv1,SlapBass1-fs3-fulldim7_inv3
SlapBass1-c4-fulldim7_inv1,SlapBass1-ds4-fulldim7_inv0
Trombone-c4-fulldim7_inv0,Trombone-ds3-fulldim7_inv3
Trombone-c4-fulldim7_inv0,Trombone-a3-fulldim7_inv1
DrawbarOrgan-gs3-fulldim7_inv2,DrawbarOrgan-b3-fulldim7_inv1
DrawbarOrgan-gs3-fulldim7_inv2,DrawbarOrgan-f3-fulldim7_inv3
DrawbarOrgan-gs3-fulldim7_inv2,DrawbarOrgan-d4-fulldim7_inv0
Bassoon-g3-fulldim7_inv1,Bassoon-as3-fulldim7_inv0
Bassoon-g3-fulldim7_inv1,Bassoon-cs3-fulldim7_inv3
Bassoon-g3-fulldim7_inv1,Bassoon-e3-fulldim7_inv2
VoiceOohs-d3-fulldim7_inv2,VoiceOohs-f3-fulldim7_inv1
Kalimba-a3-fulldim7_inv0,Kalimba-fs3-fulldim7_inv1
Kalimba-a3-fulldim7_inv0,Kalimba-ds3-fulldim7_inv2
Kalimba-a3-fulldim7_inv0,Kalimba-c3-fulldim7_inv3
Piccolo-fs3-fulldim7_inv3,Piccolo-a3-fulldim7_inv2
Piccolo-fs3-fulldim7_inv3,Piccolo-ds4-fulldim7_inv0
Piccolo-fs3-fulldim7_inv3,Piccolo-c4-fulldim7_inv1
Pad5(bowed)-c4-fulldim7_inv0,Pad5(bowed)-a3-fulldim7_inv1
Pad5(bowed)-c4-fulldim7_inv0,Pad5(bowed)-fs3-fulldim7_inv2
Pad5(bowed)-c4-fulldim7_inv0,Pad5(bowed)-ds3-fulldim7_inv3
PanFlute-d4-fulldim7_inv0,PanFlute-gs3-fulldim7_inv2
PanFlute-d4-fulldim7_inv0,PanFlute-b3-fulldim7_inv1
Bassoon-fs3-fulldim7_inv1,Bassoon-ds3-fulldim7_inv2
Bassoon-fs3-fulldim7_inv1,Bassoon-c3-fulldim7_inv3
Bassoon-fs3-fulldim7_inv1,Bassoon-a3-fulldim7_inv0
TenorSax-g3-fulldim7_inv1,TenorSax-e3-fulldim7_inv2
TenorSax-g3-fulldim7_inv1,TenorSax-as3-fulldim7_inv0
TenorSax-g3-fulldim7_inv1,TenorSax-cs3-fulldim7_inv3
PercussiveOrgan-e3-fulldim7_inv3,PercussiveOrgan-cs4-fulldim7_inv0
PercussiveOrgan-e3-fulldim7_inv3,PercussiveOrgan-g3-fulldim7_inv2
PercussiveOrgan-e3-fulldim7_inv3,PercussiveOrgan-as3-fulldim7_inv1
Bassoon-gs3-fulldim7_inv2,Bassoon-b3-fulldim7_inv1
Bassoon-gs3-fulldim7_inv2,Bassoon-f3-fulldim7_inv3
Bassoon-gs3-fulldim7_inv2,Bassoon-d4-fulldim7_inv0
EnglishHorn-a3-fulldim7_inv0,EnglishHorn-ds3-fulldim7_inv2
EnglishHorn-a3-fulldim7_inv0,EnglishHorn-fs3-fulldim7_inv1
EnglishHorn-a3-fulldim7_inv0,EnglishHorn-c3-fulldim7_inv3
Lead8(bass+lead)-as3-fulldim7_inv1,Lead8(bass+lead)-e3-fulldim7_inv3
Lead8(bass+lead)-as3-fulldim7_inv1,Lead8(bass+lead)-cs4-fulldim7_inv0
Lead8(bass+lead)-as3-fulldim7_inv1,Lead8(bass+lead)-g3-fulldim7_inv2
VoiceOohs-c3-fulldim7_inv2,VoiceOohs-fs3-fulldim7_inv0
VoiceOohs-c3-fulldim7_inv2,VoiceOohs-ds3-fulldim7_inv1
Clavinet-b3-fulldim7_inv1,Clavinet-f3-fulldim7_inv3
Clavinet-b3-fulldim7_inv1,Clavinet-d4-fulldim7_inv0
Clavinet-b3-fulldim7_inv1,Clavinet-gs3-fulldim7_inv2
OverdrivenGuitar-as3-fulldim7_inv2,OverdrivenGuitar-e4-fulldim7_inv0
OverdrivenGuitar-as3-fulldim7_inv2,OverdrivenGuitar-g3-fulldim7_inv3
OverdrivenGuitar-as3-fulldim7_inv2,OverdrivenGuitar-cs4-fulldim7_inv1
BlownBottle-cs4-fulldim7_inv0,BlownBottle-g3-fulldim7_inv2
BlownBottle-cs4-fulldim7_inv0,BlownBottle-e3-fulldim7_inv3
PizzicatoStrings-a3-fulldim7_inv2,PizzicatoStrings-c4-fulldim7_inv1
PizzicatoStrings-a3-fulldim7_inv2,PizzicatoStrings-fs3-fulldim7_inv3
PizzicatoStrings-a3-fulldim7_inv2,PizzicatoStrings-ds4-fulldim7_inv0
AcousticGuitar(steel)-fs3-fulldim7_inv2,AcousticGuitar(steel)-ds3-fulldim7_inv3
AcousticGuitar(steel)-fs3-fulldim7_inv2,AcousticGuitar(steel)-c4-fulldim7_inv0
AcousticGuitar(nylon)-g3-fulldim7_inv2,AcousticGuitar(nylon)-e3-fulldim7_inv3
AcousticGuitar(nylon)-g3-fulldim7_inv2,AcousticGuitar(nylon)-cs4-fulldim7_inv0
Pad4(choir)-b3-fulldim7_inv2,Pad4(choir)-f4-fulldim7_inv0
Pad4(choir)-b3-fulldim7_inv2,Pad4(choir)-d4-fulldim7_inv1
OverdrivenGuitar-d3-fulldim7_inv3,OverdrivenGuitar-f3-fulldim7_inv2
OverdrivenGuitar-d3-fulldim7_inv3,OverdrivenGuitar-b3-fulldim7_inv0
OverdrivenGuitar-d3-fulldim7_inv3,OverdrivenGuitar-gs3-fulldim7_inv1
Pad3(polysynth)-fs3-fulldim7_inv2,Pad3(polysynth)-c4-fulldim7_inv0
Pad3(polysynth)-fs3-fulldim7_inv2,Pad3(polysynth)-ds3-fulldim7_inv3
Pad3(polysynth)-fs3-fulldim7_inv2,Pad3(polysynth)-a3-fulldim7_inv1
DistortionGuitar-f3-fulldim7_inv2,DistortionGuitar-b3-fulldim7_inv0
DistortionGuitar-f3-fulldim7_inv2,DistortionGuitar-d3-fulldim7_inv3
DistortionGuitar-f3-fulldim7_inv2,DistortionGuitar-gs3-fulldim7_inv1
Violin-fs3-fulldim7_inv2,Violin-a3-fulldim7_inv1
Violin-fs3-fulldim7_inv2,Violin-ds3-fulldim7_inv3
Violin-fs3-fulldim7_inv2,Violin-c4-fulldim7_inv0
Kalimba-e3-fulldim7_inv2,Kalimba-cs3-fulldim7_inv3
Kalimba-e3-fulldim7_inv2,Kalimba-as3-fulldim7_inv0
Kalimba-e3-fulldim7_inv2,Kalimba-g3-fulldim7_inv1
Shanai-as3-fulldim7_inv1,Shanai-g3-fulldim7_inv2
Shanai-as3-fulldim7_inv1,Shanai-cs4-fulldim7_inv0
Shanai-as3-fulldim7_inv1,Shanai-e3-fulldim7_inv3
DrawbarOrgan-b3-fulldim7_inv1,DrawbarOrgan-f3-fulldim7_inv3
DrawbarOrgan-b3-fulldim7_inv1,DrawbarOrgan-d4-fulldim7_inv0
Bassoon-c4-fulldim7_inv0,Bassoon-a3-fulldim7_inv1
Bassoon-c4-fulldim7_inv0,Bassoon-fs3-fulldim7_inv2
Bassoon-c4-fulldim7_inv0,Bassoon-ds3-fulldim7_inv3
Honky-tonkPiano-b3-fulldim7_inv1,Honky-tonkPiano-gs3-fulldim7_inv2
Honky-tonkPiano-b3-fulldim7_inv1,Honky-tonkPiano-f3-fulldim7_inv3
Honky-tonkPiano-b3-fulldim7_inv1,Honky-tonkPiano-d4-fulldim7_inv0
Shamisen-e3-fulldim7_inv1,Shamisen-cs3-fulldim7_inv2
Shamisen-e3-fulldim7_inv1,Shamisen-g3-fulldim7_inv0
Pad2(warm)-f4-fulldim7_inv0,Pad2(warm)-b3-fulldim7_inv2
Pad2(warm)-f4-fulldim7_inv0,Pad2(warm)-d4-fulldim7_inv1
Pad2(warm)-f4-fulldim7_inv0,Pad2(warm)-gs3-fulldim7_inv3
Lead1(square)-f3-fulldim7_inv2,Lead1(square)-gs3-fulldim7_inv1
Lead1(square)-f3-fulldim7_inv2,Lead1(square)-d3-fulldim7_inv3
Lead1(square)-f3-fulldim7_inv2,Lead1(square)-b3-fulldim7_inv0
TenorSax-g3-fulldim7_inv0,TenorSax-e3-fulldim7_inv1
TenorSax-g3-fulldim7_inv0,TenorSax-cs3-fulldim7_inv2
Violin-c3-fulldim7_inv2,Violin-ds3-fulldim7_inv1
Bassoon-fs3-fulldim7_inv3,Bassoon-a3-fulldim7_inv2
Bassoon-fs3-fulldim7_inv3,Bassoon-ds4-fulldim7_inv0
Bassoon-fs3-fulldim7_inv3,Bassoon-c4-fulldim7_inv1
Lead3(calliope)-c3-fulldim7_inv2,Lead3(calliope)-ds3-fulldim7_inv1
Lead3(calliope)-c3-fulldim7_inv2,Lead3(calliope)-fs3-fulldim7_inv0
Sitar-e4-fulldim7_inv0,Sitar-cs4-fulldim7_inv1
Sitar-e4-fulldim7_inv0,Sitar-g3-fulldim7_inv3
Sitar-e4-fulldim7_inv0,Sitar-as3-fulldim7_inv2
SlapBass2-c3-fulldim7_inv3,SlapBass2-a3-fulldim7_inv0
SlapBass2-c3-fulldim7_inv3,SlapBass2-fs3-fulldim7_inv1
SlapBass2-c3-fulldim7_inv3,SlapBass2-ds3-fulldim7_inv2
Clavinet-d3-fulldim7_inv2,Clavinet-gs3-fulldim7_inv0
Clavinet-d3-fulldim7_inv2,Clavinet-f3-fulldim7_inv1
Vibraphone-as3-fulldim7_inv2,Vibraphone-g3-fulldim7_inv3
Vibraphone-as3-fulldim7_inv2,Vibraphone-cs4-fulldim7_inv1
Vibraphone-as3-fulldim7_inv2,Vibraphone-e4-fulldim7_inv0
BlownBottle-g3-fulldim7_inv2,BlownBottle-e3-fulldim7_inv3
BrassSection-ds3-fulldim7_inv2,BrassSection-a3-fulldim7_inv0
BrassSection-ds3-fulldim7_inv2,BrassSection-fs3-fulldim7_inv1
BrassSection-ds3-fulldim7_inv2,BrassSection-c3-fulldim7_inv3
Shamisen-c4-fulldim7_inv0,Shamisen-a3-fulldim7_inv1
Shamisen-c4-fulldim7_inv0,Shamisen-fs3-fulldim7_inv2
Shamisen-c4-fulldim7_inv0,Shamisen-ds3-fulldim7_inv3
Fiddle-d4-fulldim7_inv0,Fiddle-f3-fulldim7_inv3
Lead3(calliope)-c4-fulldim7_inv1,Lead3(calliope)-a3-fulldim7_inv2
